cpu_percent,cpu_freq,mem_usage,net_sent,net_recv,energy_j,cpu_deriv,mem_deriv,Split_Type,energy_per_packet,time_diff,throughput_sent,throughput_recv,tp_sent_roll_mean,tp_recv_roll_mean,tp_sent_roll_90pct,delta_net_sent,delta_net_recv,delta_net_sum,latence_classe
7.901139487310789,2601.706,6.651127579131493,129186073504,173799121680,6.737819441031261,0.0060384538314819,0.0,2,2.2238114429780796e-11,1.0,101125760.0,136021236.0,109366051.6,147109544.0,117626076.8,101125760.0,136021236.0,237146996.0,1
7.907474262767154,2601.706,6.651127579131493,129283356642,173929846172,6.741973324796354,0.0063347754563656,0.0,2,2.2235091553490435e-11,1.0,97283138.0,130724492.0,105876917.6,142416432.0,117626076.8,97283138.0,130724492.0,228007630.0,1
7.913507362486313,2601.706,6.651127579131493,129396334260,174081755532,6.750487739371681,0.0060330997191586,0.0,2,2.2243740047258036e-11,1.0,112977618.0,151909360.0,104963202.4,141245691.2,117626076.8,112977618.0,151909360.0,264886978.0,1
7.919584916204697,2601.706,6.651127579131493,129510402064,174235334352,6.7556257469463885,0.0060775537183843,0.0,2,2.2241055386186918e-11,2.0,57033902.0,76789410.0,92700978.4,124730021.6,117626076.8,114067804.0,153578820.0,267646624.0,2
7.92584516653135,2601.706,6.651127579131493,129634604026,174402577512,6.763013797007711,0.0062602503266528,0.0,2,2.2244035294618853e-11,1.0,124201962.0,167243160.0,98524476.0,132537531.6,118930716.0,124201962.0,167243160.0,291445122.0,2
7.932106258261576,2601.706,6.651127579131493,129757330108,174567364656,6.767629480791891,0.0062610917302254,0.0,2,2.223818703257093e-11,1.0,122726082.0,164787144.0,102844540.4,138290713.2,122873670.0,122726082.0,164787144.0,287513226.0,2
7.938338915986244,2601.706,6.651127579131493,129872380316,174722717350,6.7709045745716265,0.0062326577246683,0.0,2,2.2229197470525867e-11,1.0,115050208.0,155352694.0,106397954.4,143216353.6,122873670.0,115050208.0,155352694.0,270402902.0,2
7.944533558224863,2601.706,6.651127579131493,129978995102,174865947100,6.773804451762521,0.0061946422386185,0.0,2,2.2220491515565253e-11,1.0,106614786.0,143229750.0,105125388.0,141480431.6,122873670.0,106614786.0,143229750.0,249844536.0,1
7.950623371962674,2601.706,6.651127579131493,130079696310,175001049064,6.777272166352771,0.0060898137378115,0.0,2,2.221468338830915e-11,1.0,100701208.0,135101964.0,113858849.2,153142942.4,122873670.0,100701208.0,135101964.0,235803172.0,1
7.956644758725845,2601.706,6.651127579131493,130177229168,175132459072,6.781403245163306,0.0060213867631704,0.0,2,2.2211556024493177e-11,1.0,97532858.0,131410008.0,108525028.4,145976312.0,122873670.0,97532858.0,131410008.0,228942866.0,1
7.962329968541318,2601.706,6.651127579131493,130268407888,175254999358,6.784429027015685,0.0056852098154731,0.0,2,2.2205922250510345e-11,1.0,91178720.0,122540286.0,102215556.0,137526940.4,122873670.0,91178720.0,122540286.0,213719006.0,0
