cpu_percent,cpu_freq,mem_usage,net_sent,net_recv,energy_j,cpu_deriv,mem_deriv,Split_Type,energy_per_packet,time_diff,throughput_sent,throughput_recv,tp_sent_roll_mean,tp_recv_roll_mean,tp_sent_roll_90pct,delta_net_sent,delta_net_recv,delta_net_sum,latence_classe,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,cluster_kmeans,cluster_dbscan,cluster_agg,cluster_gmm,cluster_som,cluster_deep
8.940481858605652,2601.706,6.651127579131493,147134289844,197946951887,7.570343997467153,0.0061756297083022,0.0,2,2.1937860080405173e-11,1.0,105650840.0,142002750.0,109650946.0,147634351.2,112324909.8,105650840.0,142002750.0,247653590.0,1,2.6619928992216524,-0.39266542612336663,-0.013743059501544598,0.67817240672503,0.01861140718505932,-0.04244931769475198,-0.15518994685317355,0,0,2,0,57,0
8.946649241610407,2601.706,6.651127579131493,147247015366,198098309921,7.576920900470956,0.0061673830047546,0.0,2,2.1940128751342264e-11,1.0,112725522.0,151358034.0,110016194.4,148052832.4,112988575.2,112725522.0,151358034.0,264083556.0,1,2.771613651901583,-0.21264606103349612,-0.06196449946374015,0.6105660465031836,0.029534506125566823,-0.1011138597587471,-0.3186828713416122,0,0,2,0,48,0
8.952851769951426,2601.706,6.651127579131493,147355829594,198244686611,7.580993659343771,0.0062025283410189,0.0,2,2.1935712777833208e-11,1.0,108814228.0,146376690.0,109381416.8,147174477.6,112988575.2,108814228.0,146376690.0,255190918.0,1,2.7102761283980583,-0.31400662395225865,-0.033914725633491835,0.6784439834648189,0.02595026610993601,-0.07539284041452933,-0.22531470576007812,0,0,2,0,57,0
8.958721625518999,2601.706,6.651127579131493,147463414720,198389575469,7.58541785039783,0.0058698555675729,0.0,2,2.193249173948905e-11,1.0,107585126.0,144888858.0,108950771.2,146556165.6,112988575.2,107585126.0,144888858.0,252473984.0,1,2.7135903699575374,-0.3912470438049568,-0.01846682665310287,0.41683196649561177,0.007491109402562023,-0.020440327627486134,-0.17014371741679313,0,0,2,0,48,0
8.964941541755811,2601.706,6.651127579131493,147580236114,198546412883,7.592512265787279,0.0062199162368123,0.0,2,2.1935647797673867e-11,1.0,116821394.0,156837414.0,110319422.0,148292749.2,115502588.0,116821394.0,156837414.0,273658808.0,2,2.8129146092948973,0.08686932632295867,-0.14628912429542038,0.5683406809906596,0.06884178911234916,-0.06281739583217419,-0.1510757295445609,0,0,2,0,39,0
8.971146136624435,2601.706,6.651127579131493,147698810780,198706270511,7.597953290282179,0.006204594868624,0.0,2,2.193372355268503e-11,1.0,118574666.0,159857628.0,112904187.2,151863724.8,116996721.2,118574666.0,159857628.0,278432294.0,2,2.9013812677822974,0.2263730509978087,-0.19488594307038512,0.5336644271917979,0.062110241969711065,-0.0445688623655256,-0.12342434895359701,0,0,2,0,39,0
8.977253330371513,2601.706,6.651127579131493,147807626832,198852703877,7.60052075767984,0.0061071937470771,0.0,2,2.1924979827184233e-11,1.0,108816052.0,146433366.0,112122293.2,150878791.2,116996721.2,108816052.0,146433366.0,255249418.0,1,2.8113059844918125,-0.1808080219130378,-0.089609440752106,0.6124952680895881,0.006497121658228895,-0.006497595571872241,-0.04828324868490211,0,0,2,0,57,0
8.983300678558889,2601.706,6.651127579131493,147915785316,198998460487,7.605225203829742,0.0060473481873764,0.0,2,2.1922493226606996e-11,1.0,108158484.0,145756610.0,111991144.4,150754775.2,116996721.2,108158484.0,145756610.0,253915094.0,1,2.8089679602697317,-0.20520309438381248,-0.08424141581068201,0.5696190000151432,0.002627333635804944,0.0065932364585529115,-0.028735030355414568,0,0,2,0,57,0
8.989421493531543,2601.706,6.651127579131493,148020941120,199139718487,7.609371726807865,0.0061208149726539,0.0,2,2.191887679733638e-11,1.0,105155804.0,141258000.0,111505280.0,150028603.6,116996721.2,105155804.0,141258000.0,246413804.0,1,2.7554188071196153,-0.2843817476420897,-0.06161243931206323,0.662853497259944,0.0018828559617503678,0.021992867322393084,0.045804551550581565,0,0,2,0,57,0
8.995525545197115,2601.706,6.651127579131493,148129086262,199285288999,7.614985153140322,0.0061040516655719,0.0,2,2.191902723489624e-11,1.0,108145142.0,145570512.0,109770029.6,147775223.2,116996721.2,108145142.0,145570512.0,253715654.0,1,2.772849980139469,-0.26072467619643896,-0.061769590015259085,0.630320951874254,0.011657991664448147,-0.021561623559630025,-0.05632300306259752,0,0,2,0,57,0
9.001660708789693,2601.706,6.651127579131493,148244011844,199440279631,7.621513340014385,0.0061351635925781,0.0,2,2.1920787124667682e-11,1.0,114925582.0,154990632.0,109040212.8,146801824.0,116996721.2,114925582.0,154990632.0,269916214.0,2,2.8090885286823615,0.029362277972130896,-0.13382855584584408,0.5330652845468228,0.06228686470267294,-0.03518690751440817,-0.061354170962315185,0,0,2,0,39,0
